 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK    RgDry    RgWet      Sg         Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 1778.4   50  1.3412  0.901E-03  0.32003  0.47967    0.60  0.000002  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1455.2   50  1.3511  0.321E-03  0.32003  0.47967    0.60  0.000001  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1270.3   50  1.3546  0.500E-04  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  944.3   50  1.3623  0.524E-05  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  693.5   50  1.3660  0.264E-07  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.159  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
  527.1   50  1.3684  0.384E-08  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.751  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
  399.8   50  1.3750  0.477E-08  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.852  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  329.1   50  1.3855  0.958E-08  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.845  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  229.8   50  1.4079  0.267E-07  0.32003  0.47967    0.60  0.000000  0.990  0.480  0.865  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 7082.2   50  1.2833  0.716E-01  0.32003  0.47967    0.60  0.000051  0.990  0.480  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000  0.000
  300.0   70  1.3800  0.144E-07  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.866  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  400.0   70  1.3650  0.397E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.901  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  440.0   70  1.3624  0.332E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.889  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  500.0   70  1.3600  0.333E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.843  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  550.0   70  1.3580  0.404E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.767  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
  600.0   70  1.3570  0.119E-07  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.462  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  675.0   70  1.3560  0.216E-07  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.248  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  800.0   70  1.3540  0.115E-06  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.035  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
  870.0   70  1.3532  0.114E-05  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.003  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1000.0   70  1.3520  0.254E-05  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.001  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 1020.0   70  1.3517  0.526E-05  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
55555.6   70  1.6270  0.298E+00  0.32003  0.53511    0.60  0.000029  0.990  0.535  0.000 -0.000  1.000 -0.000  0.500  0.000 -0.000  0.000 -0.000  0.000
23529.4   70  1.6203  0.274E+00  0.32003  0.53511    0.60  0.000064  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000  0.000
17699.1   70  1.5353  0.378E+00  0.32003  0.53511    0.60  0.000125  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000 -0.000
15037.6   70  1.3536  0.353E+00  0.32003  0.53511    0.60  0.000157  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000  0.000
13157.9   70  1.2917  0.287E+00  0.32003  0.53511    0.60  0.000153  0.990  0.535  0.000 -0.000  1.000 -0.000  0.200  0.000 -0.000 -0.000  0.000 -0.000
11111.1   70  1.2908  0.204E+00  0.32003  0.53511    0.60  0.000128  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000 -0.000
 9708.7   70  1.3956  0.228E+00  0.32003  0.53511    0.60  0.000153  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
 8849.6   70  1.3591  0.214E+00  0.32003  0.53511    0.60  0.000161  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000  0.000
