 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  693.5   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0057  0.990  0.017  0.016  0.004  1.000  0.013  0.500  0.003  0.000  0.000  0.000  0.000
  527.1   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0077  0.990  0.017  0.035  0.008  1.000  0.023  0.500  0.005  0.000  0.000  0.000  0.000
  399.8   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0107  0.990  0.017  0.075  0.013  1.000  0.039  0.500  0.008  0.000  0.000  0.000  0.000
  329.1   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0140  0.990  0.017  0.126  0.019  1.000  0.058  0.501  0.012  0.000  0.000  0.000  0.000
  229.8   70  1.4179  0.173E-01  0.010  0.017    0.60  0.0257  0.990  0.017  0.287  0.040  1.000  0.119  0.503  0.023  0.000  0.000  0.000  0.000
 7082.2   70  1.2553  0.183E+00  0.010  0.017    0.60  0.0064  0.990  0.017  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  300.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0150  0.990  0.018  0.229  0.027  1.000  0.081  0.501  0.016  0.000  0.000  0.000  0.000
  400.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0095  0.990  0.018  0.114  0.015  1.000  0.045  0.500  0.009  0.000  0.000  0.000  0.000
  440.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0084  0.990  0.018  0.089  0.013  1.000  0.038  0.500  0.007  0.000  0.000  0.000  0.000
  500.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0071  0.990  0.018  0.062  0.010  1.000  0.029  0.500  0.006  0.000  0.000  0.000  0.000
  550.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0064  0.990  0.018  0.048  0.008  1.000  0.024  0.500  0.005  0.000  0.000  0.000  0.000
  600.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0057  0.990  0.018  0.037  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
  675.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0050  0.990  0.018  0.027  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
  800.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0042  0.990  0.018  0.016  0.004  1.000  0.011  0.500  0.002  0.000  0.000  0.000  0.000
  870.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0038  0.990  0.018  0.013  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 1000.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0033  0.990  0.018  0.008  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000 -0.000
 1020.0   80  1.4200  0.137E-01  0.010  0.018    0.60  0.0032  0.990  0.018  0.008  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
55555.6   80  1.8123  0.377E+00  0.010  0.018    0.60  0.0012  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
23529.4   80  1.7926  0.394E+00  0.010  0.018    0.60  0.0030  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
17699.1   80  1.9542  0.666E+00  0.010  0.018    0.60  0.0056  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
15037.6   80  1.5722  0.269E+00  0.010  0.018    0.60  0.0038  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   80  1.6818  0.227E+00  0.010  0.018    0.60  0.0034  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
11111.1   80  1.8154  0.557E+00  0.010  0.018    0.60  0.0085  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 9708.7   80  1.8968  0.724E+00  0.010  0.018    0.60  0.0115  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 8849.6   80  1.5905  0.805E+00  0.010  0.018    0.60  0.0181  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 7782.1   80  1.0819  0.427E+00  0.010  0.018    0.60  0.0165  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6968.6   80  1.2648  0.119E+00  0.010  0.018    0.60  0.0045  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 6097.6   80  1.4392  0.178E+00  0.010  0.018    0.60  0.0069  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 5154.6   80  1.3947  0.131E+00  0.010  0.018    0.60  0.0062  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 4618.9   80  1.4292  0.159E+00  0.010  0.018    0.60  0.0082  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 4319.7   80  1.4226  0.148E+00  0.010  0.018    0.60  0.0082  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 4016.1   80  1.4213  0.176E+00  0.010  0.018    0.60  0.0105  0.990  0.018  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 3418.8   80  1.3373  0.207E+00  0.010  0.018    0.60  0.0153  0.990  0.018  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 3444.7   80  1.3447  0.208E+00  0.010  0.018    0.60  0.0152  0.990  0.018  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000 -0.000  0.000
 2777.0   80  1.2968  0.202E-01  0.010  0.018    0.60  0.0019  0.990  0.018  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
