,w(nm),Rdry_um,RH_%,wp_%,Rwet_um,N,iK
6389,1020.0,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6390,1020.0,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6391,55555.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.1684,0.25825
6392,55555.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.73426,0.38591
6393,55555.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.8354599999999999,0.47823999999999994
6394,55555.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.8123099999999999,0.37651999999999997
6395,55555.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.8123099999999999,0.37651999999999997
6396,55555.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.8123099999999999,0.37651999999999997
6397,55555.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.8123099999999999,0.37651999999999997
6398,23529.4,0.06350159999999999,0.0,99.0,0.06350159999999999,1.1684,0.25825
6399,23529.4,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.7348700000000001,0.39474000000000004
6400,23529.4,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.81303,0.49368
6401,23529.4,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.7925799999999998,0.3944
6402,23529.4,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.7925799999999998,0.3944
6403,23529.4,0.06350159999999999,95.0,15.0,0.13976071868070666,1.7925799999999998,0.3944
6404,23529.4,0.06350159999999999,99.0,15.0,0.13976071868070666,1.7925799999999998,0.3944
6405,17699.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.1684,0.25825
6406,17699.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.7588,0.44598000000000004
6407,17699.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.98708,0.64156
6408,17699.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.9542,0.66577
6409,17699.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.9542,0.66577
6410,17699.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.9542,0.66577
6411,17699.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.9542,0.66577
6412,15037.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.1684,0.25825
6413,15037.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.50274,0.36167
6414,15037.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.5716700000000001,0.31803000000000003
6415,15037.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.57217,0.26882
6416,15037.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.57217,0.26882
6417,15037.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.57217,0.26882
6418,15037.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.57217,0.26882
6419,13157.9,0.06350159999999999,0.0,99.0,0.06350159999999999,1.1684,0.25825
6420,13157.9,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.53372,0.29223000000000005
6421,13157.9,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.68928,0.27793
6422,13157.9,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.6818400000000002,0.22673000000000001
6423,13157.9,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.6818400000000002,0.22673000000000001
6424,13157.9,0.06350159999999999,95.0,15.0,0.13976071868070666,1.6818400000000002,0.22673000000000001
6425,13157.9,0.06350159999999999,99.0,15.0,0.13976071868070666,1.6818400000000002,0.22673000000000001
6426,11111.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.17963,0.16362000000000002
6427,11111.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.58816,0.34449
6428,11111.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.75642,0.55945
6429,11111.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.8153599999999999,0.55738
6430,11111.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.8153599999999999,0.55738
6431,11111.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.8153599999999999,0.55738
6432,11111.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.8153599999999999,0.55738
6433,9708.7,0.06350159999999999,0.0,99.0,0.06350159999999999,1.31588,0.10282999999999999
6434,9708.7,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.64126,0.50805
6435,9708.7,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.85903,0.75489
6436,9708.7,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.89684,0.72433
6437,9708.7,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.89684,0.72433
6438,9708.7,0.06350159999999999,95.0,15.0,0.13976071868070666,1.89684,0.72433
6439,9708.7,0.06350159999999999,99.0,15.0,0.13976071868070666,1.89684,0.72433
6440,8849.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.2786899999999999,0.14877
6441,8849.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.43068,0.51564
6442,8849.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.60342,0.7772399999999999
6443,8849.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.59051,0.80475
6444,8849.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.59051,0.80475
6445,8849.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.59051,0.80475
6446,8849.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.59051,0.80475
6447,7782.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.2991,0.06548
6448,7782.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.24661,0.24336999999999998
6449,7782.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.13466,0.40662
6450,7782.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.08191,0.42723
6451,7782.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.08191,0.42723
6452,7782.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.08191,0.42723
6453,7782.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.08191,0.42723
6454,6968.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.3310899999999999,0.05546
6455,6968.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.32694,0.17254
6456,6968.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.28091,0.17242000000000002
6457,6968.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.26475,0.11897999999999999
6458,6968.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.26475,0.11897999999999999
6459,6968.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.26475,0.11897999999999999
6460,6968.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.26475,0.11897999999999999
6461,6097.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.35333,0.11940999999999999
6462,6097.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.41801,0.21763000000000002
6463,6097.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.45488,0.21736999999999998
6464,6097.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.4392,0.17803
6465,6097.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.4392,0.17803
6466,6097.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.4392,0.17803
6467,6097.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.4392,0.17803
6468,5154.6,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33661,0.02925
6469,5154.6,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.30778,0.14709
6470,5154.6,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.3515,0.15088
6471,5154.6,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.3947100000000001,0.13142
6472,5154.6,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.3947100000000001,0.13142
6473,5154.6,0.06350159999999999,95.0,15.0,0.13976071868070666,1.3947100000000001,0.13142
6474,5154.6,0.06350159999999999,99.0,15.0,0.13976071868070666,1.3947100000000001,0.13142
6475,4618.9,0.06350159999999999,0.0,99.0,0.06350159999999999,1.35765,0.034339999999999996
6476,4618.9,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.34336,0.122
6477,4618.9,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.40254,0.1504
6478,4618.9,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.4292,0.15897
6479,4618.9,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.4292,0.15897
6480,4618.9,0.06350159999999999,95.0,15.0,0.13976071868070666,1.4292,0.15897
6481,4618.9,0.06350159999999999,99.0,15.0,0.13976071868070666,1.4292,0.15897
6482,4319.7,0.06350159999999999,0.0,99.0,0.06350159999999999,1.36208,0.026660000000000003
6483,4319.7,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.3489799999999998,0.11617999999999999
6484,4319.7,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4034799999999998,0.14305
6485,4319.7,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.4226299999999998,0.14786
6486,4319.7,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.4226299999999998,0.14786
6487,4319.7,0.06350159999999999,95.0,15.0,0.13976071868070666,1.4226299999999998,0.14786
6488,4319.7,0.06350159999999999,99.0,15.0,0.13976071868070666,1.4226299999999998,0.14786
6489,4016.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.37985,0.021269999999999997
6490,4016.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.35589,0.10693
6491,4016.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.41002,0.16097999999999998
6492,4016.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42133,0.17598
6493,4016.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42133,0.17598
6494,4016.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42133,0.17598
6495,4016.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42133,0.17598
6496,3418.8,0.06350159999999999,0.0,99.0,0.06350159999999999,1.46696,0.04867
6497,3418.8,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37087,0.12380999999999999
6498,3418.8,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.3584200000000002,0.19497
6499,3418.8,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.33731,0.20684
6500,3418.8,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.33731,0.20684
6501,3418.8,0.06350159999999999,95.0,15.0,0.13976071868070666,1.33731,0.20684
6502,3418.8,0.06350159999999999,99.0,15.0,0.13976071868070666,1.33731,0.20684
6503,3444.7,0.06350159999999999,0.0,99.0,0.06350159999999999,1.46023,0.04383
6504,3444.7,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37002,0.12021
6505,3444.7,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.36459,0.19426
6506,3444.7,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.34466,0.20765
6507,3444.7,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.34466,0.20765
6508,3444.7,0.06350159999999999,95.0,15.0,0.13976071868070666,1.34466,0.20765
6509,3444.7,0.06350159999999999,99.0,15.0,0.13976071868070666,1.34466,0.20765
6510,2777.0,0.06350159999999999,0.0,99.0,0.06350159999999999,1.12476,0.05297
6511,2777.0,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.19429,0.047369999999999995
6512,2777.0,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.27278,0.03505
6513,2777.0,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.29675,0.02019
6514,2777.0,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.29675,0.02019
6515,2777.0,0.06350159999999999,95.0,15.0,0.13976071868070666,1.29675,0.02019
6516,2777.0,0.06350159999999999,99.0,15.0,0.13976071868070666,1.29675,0.02019
6517,2320.2,0.06350159999999999,0.0,99.0,0.06350159999999999,1.2971,0.0
6518,2320.2,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.33247,0.00098
6519,2320.2,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.37501,0.00847
6520,2320.2,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.37632,0.00346
6521,2320.2,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.37632,0.00346
6522,2320.2,0.06350159999999999,95.0,15.0,0.13976071868070666,1.37632,0.00346
6523,2320.2,0.06350159999999999,99.0,15.0,0.13976071868070666,1.37632,0.00346
6524,2044.2,0.06350159999999999,0.0,99.0,0.06350159999999999,1.31762,0.0
6525,2044.2,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.35461,0.00233
6526,2044.2,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.39689,0.01065
6527,2044.2,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.3966,0.00455
6528,2044.2,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.3966,0.00455
6529,2044.2,0.06350159999999999,95.0,15.0,0.13976071868070666,1.3966,0.00455
6530,2044.2,0.06350159999999999,99.0,15.0,0.13976071868070666,1.3966,0.00455
6531,1778.4,0.06350159999999999,0.0,99.0,0.06350159999999999,1.3290600000000001,0.0
6532,1778.4,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.36788,0.00541
6533,1778.4,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.40773,0.01326
6534,1778.4,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.40978,0.00796
6535,1778.4,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.40978,0.00796
6536,1778.4,0.06350159999999999,95.0,15.0,0.13976071868070666,1.40978,0.00796
6537,1778.4,0.06350159999999999,99.0,15.0,0.13976071868070666,1.40978,0.00796
6538,1455.2,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6539,1455.2,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37754,0.00919
6540,1455.2,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.41621,0.01605
6541,1455.2,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.41831,0.012
6542,1455.2,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.41831,0.012
6543,1455.2,0.06350159999999999,95.0,15.0,0.13976071868070666,1.41831,0.012
6544,1455.2,0.06350159999999999,99.0,15.0,0.13976071868070666,1.41831,0.012
6545,1270.3,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6546,1270.3,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6547,1270.3,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6548,1270.3,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6549,1270.3,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6550,1270.3,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6551,1270.3,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6552,944.3,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6553,944.3,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6554,944.3,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6555,944.3,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6556,944.3,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6557,944.3,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6558,944.3,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6559,693.5,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6560,693.5,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6561,693.5,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6562,693.5,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6563,693.5,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6564,693.5,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6565,693.5,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6566,527.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6567,527.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6568,527.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6569,527.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6570,527.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6571,527.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6572,527.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6573,399.8,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6574,399.8,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6575,399.8,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6576,399.8,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6577,399.8,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6578,399.8,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6579,399.8,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6580,329.1,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6581,329.1,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6582,329.1,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6583,329.1,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6584,329.1,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6585,329.1,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6586,329.1,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6587,229.8,0.06350159999999999,0.0,99.0,0.06350159999999999,1.33259,0.0
6588,229.8,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.37965,0.01137
6589,229.8,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.4179,0.01732
6590,229.8,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.42001,0.013669999999999998
6591,229.8,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.42001,0.013669999999999998
6592,229.8,0.06350159999999999,95.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6593,229.8,0.06350159999999999,99.0,15.0,0.13976071868070666,1.42001,0.013669999999999998
6594,7082.2,0.06350159999999999,0.0,99.0,0.06350159999999999,1.3269799999999998,0.056179999999999994
6595,7082.2,0.06350159999999999,50.0,39.84258087455865,0.0951779824217644,1.3166,0.17967
6596,7082.2,0.06350159999999999,70.0,30.549615354778165,0.10618019260671067,1.25531,0.18306
6597,7082.2,0.06350159999999999,80.0,25.469146223621202,0.11415526468083202,1.22907,0.13133
6598,7082.2,0.06350159999999999,90.0,17.952167849327296,0.13064847361674548,1.22907,0.13133
6599,7082.2,0.06350159999999999,95.0,15.0,0.13976071868070666,1.22907,0.13133
6600,7082.2,0.06350159999999999,99.0,15.0,0.13976071868070666,1.22907,0.13133
6601,300.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6602,300.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6603,300.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6604,300.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6605,300.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6606,300.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6607,300.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6608,400.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6609,400.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6610,400.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6611,400.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6612,400.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6613,400.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6614,400.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6615,440.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6616,440.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6617,440.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6618,440.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6619,440.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6620,440.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6621,440.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6622,500.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6623,500.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6624,500.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6625,500.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6626,500.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6627,500.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6628,500.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6629,550.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6630,550.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6631,550.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6632,550.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6633,550.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6634,550.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6635,550.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6636,600.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6637,600.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6638,600.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6639,600.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6640,600.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6641,600.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6642,600.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6643,675.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6644,675.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6645,675.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6646,675.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6647,675.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6648,675.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6649,675.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6650,800.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6651,800.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6652,800.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6653,800.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6654,800.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6655,800.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6656,800.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6657,870.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6658,870.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6659,870.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6660,870.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6661,870.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6662,870.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6663,870.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6664,1000.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6665,1000.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6666,1000.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6667,1000.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6668,1000.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6669,1000.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6670,1000.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6671,1020.0,0.08000700000000001,0.0,99.0,0.08000700000000001,1.33259,0.0
6672,1020.0,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.37965,0.01137
6673,1020.0,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.4179,0.01732
6674,1020.0,0.08000700000000001,80.0,25.469146223621202,0.14382661635800242,1.42001,0.013669999999999998
6675,1020.0,0.08000700000000001,90.0,17.952167849327296,0.16460675681644166,1.42001,0.013669999999999998
6676,1020.0,0.08000700000000001,95.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6677,1020.0,0.08000700000000001,99.0,15.0,0.1760874658195588,1.42001,0.013669999999999998
6678,55555.6,0.08000700000000001,0.0,99.0,0.08000700000000001,1.1684,0.25825
6679,55555.6,0.08000700000000001,50.0,39.84258087455865,0.11991673972967773,1.73426,0.38591
6680,55555.6,0.08000700000000001,70.0,30.549615354778165,0.1337786554966347,1.8354599999999999,0.47823999999999994
