 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK RgDry  RgWet      Sg        Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
    7.8   70  1.2562  0.136E+00  0.089  0.129    0.60  0.0660  0.990  0.248  0.009  0.063  1.000  0.188  0.517  0.042  0.003  0.000  0.000  0.000
    7.0   70  1.2953  0.528E-01  0.089  0.129    0.60  0.0290  0.990  0.248  0.035  0.079  1.000  0.236  0.526  0.053  0.005  0.001  0.000  0.000
    6.1   70  1.3446  0.123E+00  0.089  0.129    0.60  0.0753  0.990  0.248  0.032  0.099  1.000  0.298  0.540  0.066  0.008  0.001  0.000  0.000
    5.2   70  1.3303  0.384E-01  0.089  0.129    0.60  0.0314  0.990  0.248  0.120  0.131  1.000  0.394  0.568  0.092  0.015  0.003  0.001  0.000
    4.6   70  1.3433  0.418E-01  0.089  0.129    0.60  0.0398  0.990  0.248  0.152  0.156  1.000  0.468  0.593  0.113  0.021  0.004  0.001  0.000
    4.3   70  1.3497  0.392E-01  0.089  0.129    0.60  0.0420  0.990  0.248  0.189  0.173  1.000  0.518  0.613  0.128  0.026  0.006  0.001  0.000
    4.0   70  1.3592  0.362E-01  0.089  0.129    0.60  0.0449  0.990  0.248  0.241  0.192  1.000  0.577  0.637  0.147  0.033  0.008  0.002  0.001
    3.4   70  1.3998  0.552E-01  0.089  0.129    0.60  0.0844  0.990  0.248  0.271  0.241  1.000  0.723  0.703  0.196  0.053  0.015  0.005  0.001
    3.4   70  1.3973  0.528E-01  0.089  0.129    0.60  0.0804  0.990  0.248  0.274  0.239  1.000  0.716  0.700  0.194  0.052  0.014  0.004  0.001
    2.8   70  1.2863  0.179E+00  0.089  0.129    0.60  0.2766  0.990  0.248  0.099  0.280  1.000  0.839  0.779  0.275  0.089  0.029  0.010  0.004
    2.3   70  1.2984  0.333E-01  0.089  0.129    0.60  0.1038  0.990  0.248  0.421  0.364  1.000  1.093  0.966  0.420  0.169  0.066  0.027  0.011
    2.0   70  1.3233  0.314E-02  0.089  0.129    0.60  0.0845  0.990  0.248  0.920  0.419  1.000  1.256  1.109  0.537  0.243  0.104  0.046  0.021
    1.8   70  1.3332  0.945E-03  0.089  0.129    0.60  0.1257  0.990  0.248  0.981  0.472  1.000  1.417  1.270  0.682  0.342  0.160  0.077  0.036
    1.5   70  1.3429  0.350E-03  0.089  0.129    0.60  0.2243  0.990  0.248  0.995  0.545  1.000  1.634  1.529  0.939  0.533  0.279  0.148  0.076
    1.3   70  1.3456  0.549E-04  0.089  0.129    0.60  0.3183  0.990  0.248  0.999  0.590  1.000  1.769  1.719  1.145  0.701  0.394  0.222  0.121
    0.9   70  1.3527  0.577E-05  0.089  0.129    0.60  0.6425  0.990  0.248  1.000  0.671  1.000  2.014  2.142  1.657  1.166  0.750  0.474  0.290
    0.7   70  1.3560  0.276E-07  0.089  0.129    0.60  1.1587  0.990  0.248  1.000  0.733  1.000  2.198  2.554  2.232  1.763  1.277  0.895  0.607
    0.5   70  1.3588  0.296E-08  0.089  0.129    0.60  1.7456  0.990  0.248  1.000  0.767  1.000  2.302  2.852  2.701  2.316  1.828  1.386  1.021
    0.4   70  1.3650  0.398E-08  0.089  0.129    0.60  2.3627  0.990  0.248  1.000  0.784  1.000  2.352  3.054  3.054  2.792  2.361  1.915  1.522
    0.3   70  1.3740  0.948E-08  0.089  0.129    0.60  2.7219  0.990  0.248  1.000  0.783  1.000  2.350  3.123  3.190  3.023  2.658  2.251  1.880
    0.2   70  1.3960  0.293E-07  0.089  0.129    0.60  2.9575  0.990  0.248  1.000  0.760  1.000  2.280  3.123  3.223  3.254  3.042  2.801  2.569
    7.1   70  1.2907  0.599E-01  0.089  0.129    0.60  0.0322  0.990  0.248  0.029  0.076  1.000  0.229  0.525  0.051  0.005  0.001  0.000  0.000
    0.3   80  1.3740  0.148E-07  0.089  0.138    0.60  2.8806  0.990  0.265  1.000  0.783  1.000  2.348  3.175  3.294  3.213  2.914  2.559  2.225
    0.4   80  1.3600  0.352E-08  0.089  0.138    0.60  2.4584  0.990  0.265  1.000  0.790  1.000  2.369  3.113  3.157  2.931  2.523  2.083  1.685
    0.4   80  1.3566  0.283E-08  0.089  0.138    0.60  2.2593  0.990  0.265  1.000  0.788  1.000  2.363  3.065  3.066  2.795  2.357  1.905  1.505
    0.5   80  1.3550  0.284E-08  0.089  0.138    0.60  1.9836  0.990  0.265  1.000  0.780  1.000  2.340  2.972  2.902  2.570  2.101  1.646  1.257
    0.6   80  1.3530  0.360E-08  0.089  0.138    0.60  1.7647  0.990  0.265  1.000  0.773  1.000  2.318  2.893  2.766  2.394  1.908  1.460  1.086
    0.6   80  1.3520  0.117E-07  0.089  0.138    0.60  1.5705  0.990  0.265  1.000  0.764  1.000  2.291  2.808  2.627  2.220  1.727  1.291  0.937
    0.7   80  1.3510  0.220E-07  0.089  0.138    0.60  1.3187  0.990  0.265  1.000  0.749  1.000  2.247  2.680  2.423  1.978  1.483  1.072  0.751
    0.8   80  1.3490  0.117E-06  0.089  0.138    0.60  0.9869  0.990  0.265  1.000  0.722  1.000  2.166  2.472  2.110  1.629  1.152  0.791  0.525
    0.9   80  1.3483  0.121E-05  0.089  0.138    0.60  0.8439  0.990  0.265  1.000  0.706  1.000  2.118  2.360  1.951  1.460  1.001  0.668  0.431
    1.0   80  1.3460  0.261E-05  0.089  0.138    0.60  0.6339  0.990  0.265  1.000  0.676  1.000  2.027  2.167  1.689  1.197  0.776  0.494  0.303
    1.0   80  1.3455  0.566E-05  0.089  0.138    0.60  0.6069  0.990  0.265  1.000  0.671  1.000  2.012  2.139  1.653  1.161  0.746  0.472  0.288
   55.6   80  1.6070  0.306E+00  0.089  0.138    0.60  0.0168  0.990  0.265  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
   23.5   80  1.5988  0.294E+00  0.089  0.138    0.60  0.0385  0.990  0.265  0.001  0.011  1.000  0.032  0.500  0.006  0.000  0.000  0.000  0.000
   17.7   80  1.5084  0.388E+00  0.089  0.138    0.60  0.0728  0.990  0.265  0.002  0.017  1.000  0.052  0.501  0.010  0.000  0.000  0.000  0.000
   15.0   80  1.3358  0.364E+00  0.089  0.138    0.60  0.0915  0.990  0.265  0.002  0.022  1.000  0.065  0.502  0.014  0.000  0.000  0.000  0.000
   13.2   80  1.2627  0.292E+00  0.089  0.138    0.60  0.0881  0.990  0.265  0.002  0.027  1.000  0.081  0.503  0.018  0.001  0.000  0.000  0.000
   11.1   80  1.2605  0.183E+00  0.089  0.138    0.60  0.0657  0.990  0.265  0.004  0.037  1.000  0.112  0.506  0.025  0.001  0.000  0.000  0.000
    9.7   80  1.3607  0.189E+00  0.089  0.138    0.60  0.0738  0.990  0.265  0.009  0.050  1.000  0.151  0.511  0.032  0.002  0.000  0.000  0.000
    8.8   80  1.3393  0.177E+00  0.089  0.138    0.60  0.0771  0.990  0.265  0.011  0.059  1.000  0.176  0.514  0.037  0.003  0.000  0.000  0.000
    7.8   80  1.2658  0.114E+00  0.089  0.138    0.60  0.0594  0.990  0.265  0.013  0.071  1.000  0.213  0.522  0.048  0.004  0.000  0.000  0.000
    7.0   80  1.2973  0.470E-01  0.089  0.138    0.60  0.0280  0.990  0.265  0.047  0.088  1.000  0.265  0.533  0.060  0.007  0.001  0.000  0.000
